pk_comment,text,created,created_at_utc,content_type,codex,code_id,like_count,comment_count,carousel_media_count,view_count,video_duration
2870139813212609926,"El futuro de Messi es incierto. 😱 PSG quiere retenerlo a toda costa para pelear la #Champions pero dentro de los planes del astro argentino siempre estuvo retirarse en el club de sus amores. 1⃣0⃣ ¿Barcelona podrá hacer el sueño realidad? Apuesta y gana como los dioses con este mercado. ⚽

#fútbol #messi #psg #barcelona #manchestercityfc",2022-06-27 22:02:31,2022-06-27 22:02:31,comment,https://www.instagram.com/p/CfUyPQWPl2G/,2870139813212609926_46970916673,38,0,0,0,0.0
2870017799356446864,"¡La suerte está siempre de tu lado! 🤑 En Olimpo.bet TRIPLICAMOS tu primera recarga + 100 giros gratis para que disfrutes y ganes como los dioses en casino online 🎰⚡
En Olimpo.bet no utilizamos letra pequeña 👁️. Revisa nuestros TyC en Promociones 📝 Máxima conversión: 300%
Términos y condiciones en nuestra web.",2022-06-27 18:00:06,2022-06-27 18:00:06,comment,https://www.instagram.com/p/CfUWfuFsHiQ/,2870017799356446864_46970916673,8,0,0,0,0.0
2869922515263798444,"¡El regalo de los dioses! 🙌 En Olimpo.bet DUPLICAMOS tu primera recarga desde S/30 SIN ROLLOVER para que disfrutes cobrando más rápido que un rayo en tu deporte favorito ⚡
Términos y condiciones en nuestra web.
Fecha de vencimiento de la promoción: 22/07/2022",2022-07-27 13:25:35,2022-07-27 13:25:35,comment,https://www.instagram.com/p/CfUA1J3Mbys/,2869922515263798444_46970916673,9,0,0,0,0.0
2869479885414127912,¿Te imaginas cobrar más rápido que un rayo en casino? 🃏 Prueba el Mermaid Pays o el Octopus Armada y disfruta tu fin de semana con los mejores juegos de casino online de Olimpo.bet. Comenta cuál es tu favorito aquí. 👇,2022-06-27 00:11:22,2022-06-27 00:11:22,comment,https://www.instagram.com/p/CfScMCsPNko/,2869479885414127912_46970916673,16,2,2,0,0.0
2869438179787775881,"Queda muy poco para saber quién se lleva el abierto de Wimbledon, y en Olimpo.bet te jugamos las cuotas de los favoritos que pelearán el título de julio. 🔥 ¿Podrán Nadal y Djokovic llegar a la final, o las revelaciones darán la sorpresa? 🎾

Juega en el LINK de nuestra BIO.",2022-06-26 22:48:30,2022-06-26 22:48:30,comment,https://www.instagram.com/p/CfSStJTMZ-J/,2869438179787775881_46970916673,5,0,4,0,0.0
2869172214986808858,¡Debate picante! ¿Para ti quién ganará el próximo Balón de Oro? Estos 4 cracks están en la mira y qué mejor que jugártela por uno de ellos y ganar como los dioses en Olimpo.bet ⚡️,2022-06-27 16:05:00,2022-06-27 16:05:00,comment,https://www.instagram.com/p/CfRWO2RtZ4a/,2869172214986808858_46970916673,34,16,0,0,0.0
2868628650469007071,¡El Oráculo nos comparte su predicción! 😱⚡ Mister Chip te juega este datazo para el Corinthians - Boca por los octavos de la #Libertadores. 🏆 Ambos equipos llegan muy bien en sus ligas y será muy parejo. ¿Le tienes fe a esta predicción? ¡Te leemos! 👇,2022-06-25 20:00:06,2022-06-25 20:00:06,comment,https://www.instagram.com/p/CfPao8Xtp7f/,2868628650469007071_46970916673,22,0,4,0,0.0
2868567771681243482,"¡Tremendo 9! 🔥 Robert Lewandowski no está cómodo en Bayern a pesar de hacer historia en la Bundesliga. 😱 Barza suena muy fuerte, pero PSG y Chelsea no se quedan atrás. Juega y gana como los dioses con la decisión del polaco y acierta en qué equipo jugará la próxima temporada. ⚽",2022-06-25 17:59:09,2022-06-25 17:59:09,comment,https://www.instagram.com/p/CfPMzClMcFa/,2868567771681243482_46970916673,33,5,0,0,0.0
2868517364208754815,¿Fanático de la #UFC? 👊🏼 Este fin de semana el cuadrilátero estará en llamas cuando salten el estadounidense Cody Durden y el sudafricano JP Buys. 🔥 Ambos en la categoría de peso mosca protagonizarán una pelea de infarto donde tú podrás jugarla y ganar como los dioses en Olimpo.bet con las mejores cuotas de la pelea. 🤜🏼🤛🏼,2022-06-25 16:19:00,2022-06-25 16:19:00,comment,https://www.instagram.com/p/CfPBVg9s-B_/,2868517364208754815_46970916673,3,0,0,0,0.0
2868455139989042703,"¡El #Brasileirao más electrizante que nunca! ⚡ Corinthians quiere seguir prendido arriba en la tabla cuando reciba a Santos, relegado en la tabla pero en estos clásicos no importa como llegan ambos. 😱🔥 ¿Cuál es tu favorito? Recuerda que puedes combinar tus jugadas y cobrar como los dioses en Olimpo.bet. 🤑",2022-06-25 14:15:22,2022-06-25 14:15:22,comment,https://www.instagram.com/p/CfOzMCJMLYP/,2868455139989042703_46970916673,11,0,0,0,0.0
2868070179745641504,"¡Ya llega! 😱🔥 En Olimpo.bet nos preparamos para el arribo de una nueva diosa, que te traerá suerte y fortuna en tus jugadas. 🤑 ¿Sabes quién será? Coméntalo aquí. 👇",2022-06-25 01:30:32,2022-06-25 01:30:32,comment,https://www.instagram.com/p/CfNbqH-oTQg/,2868070179745641504_46970916673,4,4,0,0,0.0
2868005343295168003,"Uno de los torneos más competitivos de sudamérica está de vuelta 🇦🇷 y este fin de semana se juegan tremendos partidazos donde podrás jugar, combinar y ganar como los dioses en Olimpo.bet. 🔥 Boca recibe a Unión donde alguna vez brilló el peruano Juan Jayo, mientras Estudiantes se mide ante Ñuls en La Plata, por otro lado el Millonario recibe a Lanús en el Monumental. ¿Ya tienes tu favorito? Coméntalo aquí. 👇",2022-06-24 23:22:28,2022-06-24 23:22:28,comment,https://www.instagram.com/p/CfNM6oVB94D/,2868005343295168003_46970916673,5,0,0,0,0.0
2867858588233503363,"Solo la #CopaLibertadores puede despertar tal interés entre Corinthians y Boca Juniors. 🏆 Los dos grandes del continente se miden en Brasil por los octavos de final ida y esperan sacar una ventaja importante para el juego de vuelta. 😱 La última llave directa entre ellos se lo llevó el xeneize con gran actuación del otrora ídolo Juan Román Riquelme en 2013. ⚽🎩 ¿Podrán con el poderío brazuca? 

28/06 - 19:30 PM 👉🏽 Corinthians vs. Boca Juniors ⚽ 

#fútbol #perú #copalibertadores #bocajuniors #corinthias",2022-06-24 18:30:08,2022-06-24 18:30:08,comment,https://www.instagram.com/p/CfMrjEBthKD/,2867858588233503363_46970916673,8,0,0,0,0.0
2867801238239475755,"📣¡Tenemos a nuestros ganadores del “Debate de los dioses”!
🎉¡Felicitaciones! Cada uno se lleva una apuesta gratis de S/ 50 🤑 para que jueguen y ganen como los dioses. ⚡
Atentos a nuestro próximo en vivo que tendremos nuevas sorpresas.",2022-06-24 16:36:11,2022-06-24 16:36:11,comment,https://www.instagram.com/p/CfMeggrsHgr/,2867801238239475755_46970916673,36,0,0,0,0.0
2867240070862567483,"¡Partido electrizante! ⚡ El Cacique recibe al Inter de Porto Alegre en el Monumental de Colo Colo por los octavos de la #Sudamericana. ⚽ El elenco chileno quiere conquistar por primera vez esta copa y el rojo brasileño busca la hazaña para cerrar la llave en Brasil. ¿Quién saca ventaja? 🔥

28/06 - 19:30 PM 👉🏽 Colo Colo vs Internacional ⚽",2022-06-23 22:03:15,2022-06-23 22:03:15,comment,https://www.instagram.com/p/CfKe6c1h3g7/,2867240070862567483_46970916673,12,0,0,0,0.0
2867187750292285116,🚨¡Atentos! Tenemos nuevo horario para el Debate de los Dioses ⚡ vía el canal 𝙀𝙧𝙞𝙘𝙠 & 𝙂𝙤𝙣𝙯𝙖𝙡𝙤 𝙥𝙤𝙧 𝙔𝙤𝙪𝙩𝙪𝙗𝙚 donde hablaremos acerca de la eliminación de Perú 🇵🇪 y el futuro de Gareca. Ojo que habrá sorpresas 🎁 para todos. Los esperamos a partir de las 6:00 𝙥.𝙢.,2022-06-23 20:17:18,2022-06-23 20:17:18,comment,https://www.instagram.com/p/CfKTBFghea8/,2867187750292285116_46970916673,145,163,0,0,0.0
2866999048213185526,¡No hay momentos para el lamento! 🥺 Juega y gana como los dioses en Olimpo.bet. Métele toda la fe a esa fija del fin de semana y cobra más rápido que un rayo con tu deporte favorito. ⚡,2022-06-23 14:02:24,2022-06-23 14:02:24,comment,https://www.instagram.com/p/CfJoHHAIUP2/,2866999048213185526_46970916673,13,0,0,0,0.0
2866586943458883029,"El campeonato peruano 🇵🇪 puede definirse este fin de semana, todo indica que será festejo arequipeño, 🏔 pero para que tú también celebres como los dioses ⚡ Erick te trae sus fijas del cierre de la #Liga1. ¿Cuáles son las tuyas? 👇

#liga1perú #péru #fútbol #melgar #sprontigcristal #universitario",2022-06-23 01:16:39,2022-06-23 01:16:39,comment,https://www.instagram.com/p/CfIKaMio7XV/,2866586943458883029_46970916673,60,4,0,0,0.0
2866523747478861430,"Quedan dos fechas infartantes del Apertura y en Olimpo.bet te jugamos el calendario de la #Liga1 para que lo agendes y ganes como los dioses. 🔥 Ojo con Melgar de Arequipa que está a un paso de ganarlo, 🏆 y ni qué decir de Huancayo que no le pierde el paso. Además, Cristal sigue ahí y espera un tropiezo de los de arriba para meterse en la pelea. Universitario y Alianza quieren sumar la mayor cantidad de puntos para pelear el acumulado a fin de año ¿Ya tienes tu favorito? 👇

#liga1perú #perú #fútbol #melgar #sportingcristal",2022-06-22 22:18:02,2022-06-22 22:18:02,comment,https://www.instagram.com/p/CfH8CkssvZ2/,2866523747478861430_46970916673,17,0,4,0,0.0
2865871851436105774,"¡La #Libertadores es mi obsesión! 🔥🏆 Son 16 equipos que lucharán por ganarla por primera vez y otros por volver a acariciarla. 🇦🇷 Boca, River, Velez, Estudiantes; 🇧🇷 Palmeiras, Corinthians, Atlético Mineiro, Flamengo y 🇵🇾 Libertad quieren repetir el plato. ¿Volverán a alzar la copa más querida de América? 😱

#copalibertadores #fútbol #perú #sudamerica",2022-06-22 00:42:51,2022-06-22 00:42:51,comment,https://www.instagram.com/p/CfFn0PMo-Au/,2865871851436105774_46970916673,19,0,4,0,0.0
2865750876334869210,"La otra mitad de la gloria vuelve y estos son los cruces más atractivos de la #Sudamericana. 🏆 🇺🇾 Nacional, uno de los grandes de Uruguay recibe a Unión que va por el milagro. En tanto, 🇨🇱 Colo - Colo quiere conquistar este torneo por primera vez en su historia cuando se mida al poderoso Inter de Brasil. Y para que ganes como los dioses, ⚡ Melgar 🇵🇪 tiene una tarea titánica en su visita al Deportivo Cali. ¿Podrá el ‘Dominó’ dar la sorpresa y meterse a cuartos? 😱

#copasudamericana #melgar #arequipa #fútbol #perú",2022-06-21 20:42:29,2022-06-21 20:42:29,comment,https://www.instagram.com/p/CfFMT0WtEra/,2865750876334869210_46970916673,13,0,0,0,0.0
2865161029097109877,"¿Fanático de la intriga? 😱 Con Deal or no Deal podrás disfrutar, aumentar tus chances de ganar y escoger si seguir en el juego o abandonar con lo ganado. Las maletas rojas o azules te harán ganar como los dioses. ⚡",2022-06-21 02:37:22,2022-06-21 02:37:22,comment,https://www.instagram.com/p/CfDGMaToDl1/,2865161029097109877_46970916673,12,0,0,311,23.666
2865090848007531242,"Hay mucho tiempo para analizar, sin embargo, la #Champions se hace desear antes del kick off. 🔥😱 Para ti, ¿cuál es tu equipo favorito para levantar La Orejona en el 2023? Coméntalo aquí con un 👍🏼 o ❤ y dinos por qué. 👇

#championsleague #psg #manchestercityfc #messi #fútbol #perú",2022-06-20 23:38:29,2022-06-20 23:38:29,comment,https://www.instagram.com/p/CfC2PJEtirq/,2865090848007531242_46970916673,33,2,0,0,0.0
2864275913270274814,"¿Listo para ganar como los dioses este fin de semana? ⚡ Nuestra diosa ya jugó, ganó y cobró como un rayo con el Fortune House, uno de los mejores juegos de casino online de Olimpo.bet. 🤑",2022-06-19 19:52:12,2022-06-19 19:52:12,comment,https://www.instagram.com/p/Ce_88R9Lqr-/,2864275913270274814_46970916673,12,1,0,215,15.0
2864214772942976956,"El #Brasileirao está más picante que nunca con estos partidazos con sabor a clásicos 🔥, y tú podrás comprobar cómo es ganar como los dioses y cobrar más rápido que un rayo en Olimpo.bet⚡¿Cuál es tu equipo favorito de esta lista? 🇧🇷⚽",2022-06-19 17:50:31,2022-06-19 17:50:31,comment,https://www.instagram.com/p/Ce_vCklsTe8/,2864214772942976956_46970916673,12,0,0,0,0.0
2864128347539089944,¡Feliz día papá querido! 👨 En Olimpo.bet les deseamos que pasen un día excelente en compañía de la familia. 🥰⚽,2022-06-19 14:58:48,2022-06-19 14:58:48,comment,https://www.instagram.com/p/Ce_bY6qMaoY/,2864128347539089944_46970916673,13,2,0,0,0.0
2863456138382368095,"¡Noche de #Box en Olimpo.bet! 🥊 Artur Beterbiev y Joe Jr. Smith se miden por el Light Heavyweight Unification. Si te gusta los deportes de contacto, apuesta y gana como los dioses con estas cuotas en Olimpo.bet. ¿Preparado para ganar?",2022-06-18 16:43:15,2022-06-18 16:43:15,comment,https://www.instagram.com/p/Ce9Ci_GMV1f/,2863456138382368095_46970916673,9,4,0,0,0.0
2863013389689570129,"Estamos muy felices de anunciar a nuestra nueva embajadora, que te brindará los mejores tips de casino 🃏🎰 para que cobres más rápido que un rayo.⚡ ¡Bienvenida, @katiapalmam17 al team Olimpo.bet! 🎉🎊",2022-06-20 15:26:32,2022-06-20 15:26:32,comment,https://www.instagram.com/p/Ce7d4JPokNR/,2863013389689570129_46970916673,132,24,0,0,0.0
2862771080453519015,"🎰 ¡Lluvia de giros GRATIS en Olimpo.bet! 🎰
Juega desde S/50 en los juegos de Pragmatic 🃏 y gana 20 giros gratis en Big Bass Bonanza. No pierdas esta oportunidad de ganar como los dioses. ⚡",2022-06-17 18:02:10,2022-06-17 18:02:10,comment,https://www.instagram.com/p/Ce6myFLsXan/,2862771080453519015_46970916673,12,0,0,0,0.0
2862121199011532283,"¡La gloria eterna será solo de uno! La #Libertadores está de candela con los cruces de Octavos de Final. Y en Olimpo.bet podrás jugar y ganar como los dioses. ⚡ Muchos ya tienen su favorito para llevarse la copa más importante de América. ¿Quién la alzará? 🏆

#copalibertadores #fútbol #perú",2022-06-16 20:30:58,2022-06-16 20:30:58,comment,https://www.instagram.com/p/Ce4TBD7Mo37/,2862121199011532283_46970916673,20,4,0,0,0.0
2862008844101457179,"La final de la #NBA tiene este jueves un desenlace de infarto. 🔥😱 Es el sexto partido de la serie y los Warriors sacaron ventaja y lo ganaron 3-2 ante un Boston Celtics que busca empatar para definir la llave el domingo. ⚡ Partido de pronóstico reservado en el mejor basket del mundo. 🏀 ¿Los Warriors podrán gritar campeón? 

#nba #warriors #celtics #basketball #perú",2022-06-16 16:47:44,2022-06-16 16:47:44,comment,https://www.instagram.com/p/Ce35eFQsZUb/,2862008844101457179_46970916673,12,0,0,0,0.0
